store_name,store_code
샹베리,37917926
잼라운지,1986034073
청년다방 선릉역점,1976229738
얌샘김밥 선릉역점,1212217386
봉구스밥버거 선릉역점,1267563479
국대떡볶이 선릉역점,20383962
노오랑김밥분식 풍림점,1285549654
소풍,1707318527
떡판왕,1903346293
스쿨푸드 딜리버리 삼성점,1846343658
꺼벙이김밥 삼성동본점,166513463
앵그리버거,1848837449
메이플치킨&화덕피자,1858237574
총맞은파닭파족처럼 선릉점,1173592092
놀부옛날통닭 선릉역점,1515448653
치킨도씨 선릉역점,1653544569
반반새우치킨,1115830979
누구나홀딱반한닭 선릉1호점(커피빈앞),1332436402
매드후라이치킨 선릉점,1722598533
루프탑2018,1595490103
김봉남포장마차 선릉점,36513564
모던바 호,11592765
요리가 있는 술집,1490969080
기네스424,1332317497
바블링,1978001032
루이스바,38673794
맥주야,38673960
빨강포차,1646176108
엠파이어드레스M바,1192948916
에이치엘펍,1822305576
벨라식스,1308117608
녹스,1183605383
앵그리치밥 선릉점,1512861548
8번출구 도시락,1337720379
24시 원조 춘천닭갈비,1572633025
사천 마라샹궈,1028985631
라때식당 도시락&찌개,1300273745
밥밥디라라 역삼본점,1040097355
뱅뱅막국수,33964233
대낚식당,1946267335
버드나무집 서초동본점,11627634
보슬보슬,1293718759
신동궁감자탕 역삼본점,11832088
고래불,38233690
돝고기506,1087970189
강강술래 역삼점,11589288
구스아일랜드 브루하우스,505375149
나이티지,1255704256
라그릴리아 SPC스퀘어점,35271642
호보식당,1136933064
강남 곱,985516513
을지다락 강남,1483096423
육전식당 4호점,94725546
피그인더가든 강남점,1127093454
갓덴스시 강남점,19896618
닭발여행x윤이불닭발,1572168699
심퍼티쿠시 역삼점,1830787374
청년감자탕 강남역점,1680724540
농민백암순대,20694317
창고43 강남점,36952307
두껍삼 강남직영점,37253680
스트릿 SPC스퀘어점,1815698871
고쿠텐 강남역점,1232886749
국제수입식당 본점,1256460481
일일향 강남역3호점,37604496
참치공방 강남점,87710088
고메램 강남점,1299706278
도마3,1525626141
봉피양 양재점,37997726
감성타코 강남역점,1306983663
마녀주방 강남점,35821213
에빗,1838135293
풍년집,18583473
우동명가기리야마본진,31068331
핑크솔740,36561292
남순남순대국 본점,11692888
바이투헤븐,1854212084
마키노차야 역삼점,12035791
스시산원  청,38491257
을밀대 강남점,13455431
대려도,12008857
카츠8 강남점,1397024217
탄탄면공방 강남점,1951217777
조양관,11702941
한국수 서초점,1217969800
스시려 프리미엄,632756723
나이스샤워,1044112634
먼데이블루스,37100989
경성밥상,1532855985
플러버 강남직영점,1810175580
역삼동북어집,19873315
아올,1012463265
식껍 서초직영점,1287285907
왓쇼이켄,38643764
쿠차라 삼성서초사옥점,1682924620
랭맥,1501849678
일편등심 강남점,1703147169
나폴리회관 강남역점,254053959
땅코참숯구이 역삼점,1313376910
기와집양대창,1880659013
프리모바치오바치 강남점,18407600
무화잠 강남점,18783735
아이해브어드림 강남본점,12077060
원조부안집 강남점,1491757857
두껍삼 역삼직영점,619673845
해담채 강남점,1482792279
타코벨 역삼점,931508851
파크루안 역삼점,11712299
로드빌,33867887
다온정,35516400
참족,38226320
장서는날,11595227
해우리 강남본점,1112335969
세겹,1194706903
신정,11725305
덕이닭찜,33252134
남다른감자탕 역삼본점,1646343094
장인닭갈비 강남점,37792495
반갑다 하대포,37486499
남도애찬,1825277033
온돌 더프라임 강남점,1420667896
육시리 역삼직영점,1541340038
장위동유성집 강남점,1556164339
우들목 서초점,859262786
운봉에덴식당,37411029
소호정 강남점,31259560
오발탄 역삼점,12047303
아야진생태찌개 역삼직영점,32548276
고깃집열,1879127565
호남마을,20625911
송추가마골인어반 강남점,1996160834
명륜진사갈비 강남 역삼점,1099894206
현대북어,1721412925
밥사부,1066116840
원조감자탕 일미집 역삼점,1450154270
유명한참숯닭갈비,36537800
여의도황소곱창,275972317
화로로,1092465643
생태명가체인본점,12780178
강남복칼국수,11711554
육목원,1444094897
평양옥,1761086682
청류벽,1486575735
이차돌 뱅뱅사거리점,1192443043
세광양대창 강남점,1601004990
뽕족 강남역본점,1091575912
담소소사골순대육개장 강남본점,32731184
오무라안,11679379
카츠오우 역삼점,1517334297
아오리의행방불명 강남점,1780112044
브라더솥밥&후토마키,1519577854
청담돈가스,13381092
유타로 강남역점,1911591214
오사무식당 역삼점,1874428098
샤브쌈주머니 서울강남점,35516698
교토가츠규 강남358타워점,1751322553
우츠와 도곡점,1554746330
무공돈까스 역삼점,1316947954
야마야,1737968708
기무,1176623068
우도일식,20694197
아카사카,12011157
모모사라,36097674
다돈식당,1765708831
가츠가게 역삼점,1637953268
수미초밥,1472679978
히로시노라멘,1145876043
스노우폭스 뱅뱅점,36503902
김남완초밥집,550734905
퀸즈가든,36860188
닌스시,34753394
사보텐 아워홈빌딩점,21591754
핵밥 강남역점,1899506954
오레노카츠 강남역점,1503375906
한성돈까스,38276593
동경규동 강남점,1093474194
스시문,893070041
정통일식 최수사 대게마을,1626190319
스시류 블랙 강남N타워점,1300598700
고베 샤브샤브 역삼GFC점,1099382423
스시도온,1557542796
스노우폭스 강남 센트럴점,37281814
하나우동,19712875
아비꼬 강남지웰타워점,1006143565
그 우동집 역삼본점,1301432478
진상 서초점,11620455
역전우동0410 강남역태극당점,37546807
해심,35949380
홍대개미 강남역점,38269663
송송카레,37521023
계몽돈까스,554698139
에도긴,19877618
고레카레 강남점,38258998
다이몬키친,1549243275
고메스시,1614079046
탄,520212248
미가미,19584939
사보텐 GFC점,36667700
고씨네 역삼배민키친점,38486665
아트스시,1322087659
미소야 강남역1호점,19444418
스시다미선,36202502
스밋코,1277000537
스노우폭스 역삼 GFC점,37162723
푸른바다세꼬시,11694359
두리스시,1165686198
수타돈까스,37425485
국민우동집,860263425
쿠모야 역삼본점,36721288
레드락코리아,1623513688
브라운돈까스 뱅뱅사거리점,1776021604
스시츠루,64801706
소노야 강남역점,20651239
영샤브샤브통칼국수,1191325473
라공방 강남1호 본점,1511767425
남소관 우육도삭면,1812494362
짬뽕지존 역삼점,866190023
삼성각,18312433
중경마라탕 강남2호점,1382405932
아방궁,35553533
미스터향 역삼점,1527505635
한성양꼬치 강남점,35407703
제레미20 강남역점,1544522751
양파이 강남점,1196729605
초선과여포,13149692
자원방래,60253365
한성양꼬치 강남2호점,1972742053
차이들 역삼점,1409401505
일품각 역삼동점,13109242
홍리마라탕 강남역점,1556423858
하우마라탕,1594423995
마존,1701742338
희래등,18393183
Chai797 역삼GFC점,1644024970
리강성,32340548
홍콩반점0410 강남역점,36090541
오한수우육면가 역삼점,1567739644
사천루,37838317
희래식당,1055860476
베이징코야 강남점,1145456210
리첸,1598283551
웨이웨이,1753982200
가연,1359649683
마라E민족,1297591438
금문도,18400193
그옛날손짜장,13137512
월화당,11857155
안사부 2호점,1892091049
도삭면가청화,1468450992
라공방 강남역점,1123141088
서정원양꼬치샤브샤브,499407668
홍짬뽕,36997818
룽푸청마라탕,1379894596
홍반점,1050720299
리원,18794277
오한수우육면가 강남점,1444168129
만다린,13149673
만리향,38339015
진궁 역삼점,1530208916
박사부's 역삼점,1789316529
전국5대짬뽕,35307192
신라마라탕,1237489920
만다린,34744721
안사부짬뽕전문점 본점,1652125891
딤섬공방,1881671105
라이라이 역삼동,1820833050
짜짜루,32858745
예향중국요리,35581242
다원 뱅뱅사거리점,18393140
중리,21838999
파파앤웍,1462754139
명차이나,1756576775
야쉬웬,11728158
홍탕 역삼점,37373100
안기덮밥마라탕,1343569840
가장맛있는짬뽕,1475392765
생생짬뽕,850010002
희래등역삼역,1222357332
류사부의 짜장일기,1155473170
북경반점,1403039574
불이아 역삼점,33575631
백리향,18783516
마녀짜장 도곡점,1788047029
나누다 키친,1218988168
바바인디아 강남역점,11858321
에머이 강남점,706251946
생어거스틴 강남파이낸스점,31514532
아그라 GFC점,1794999076
포36거리 역삼점,37541584
아그라 N타워점,1686610352
하노이스토리,1045983242
포몬스 역삼점,13506257
인도야시장,504297357
포시애틀 강남직영점,1212067744
미스포아이 강남본점,1540195615
오미라식당,1872489152
포490 베트남 쌀국수,1569337807
셰프투고,1793650835
원앤,1704425085
디엔,37889250
포베이 삼성서초사옥점,37927667
홍대쌀국수 놀다가게강남점,1721395108
마라대국,1061615430
비아치오 파스타 강남점,1468302841
리틀하노이,1669199136
원조얼큰샤브샤브 역삼점,1524577357
듀오파스타,1609430024
포냐 베트남쌀국수,1653141010
베트남쌀국수,1287833266
고릴라BBQ스테이크,1039712998
이태리 양식당,1575920743
더블돈파스 역삼점,1753090685
주박사쌀국수,1942491372
에머이 양재역점,1234521874
강가 역삼점,12794575
소이연남 더샵스앳센터필드,1779924068
분짜라붐 역삼점,1405198018
하노이의아침,18343975
베트남노상식당 강남점,1330193255
땡기면땡비어,1712990096
잇스파이스,34015495
포메인 역삼GS타워점,12872198
옷살,1695550011
땡기면땡비어703,1177996906
타이홀릭,1063243957
윤쉐프의 인생파스타,1248857153
영국 수제맥주 브루독,1859021366
호주식월남쌈-시드니랩,1601705739
이태리클라쓰 파스타&필라프 강남본점,1802449200
마노디셰프 강남점,35057690
La Main de Chef,36324600
모터시티바이매니멀 역삼점,1951534779
디스팅트 역삼점,1191654577
라그릴리아 비스트로바 SPC스퀘어점,1962893235
매드포갈릭 삼성타운점,13090306
헤비스테이크 강남역점,1850791145
띠엘로,1877474991
미니멀리스트키친 이수부,36836424
매드포갈릭 역삼점,1560295794
라토마티나,719571501
킹케밥 역삼점,1190131781
헝그리베어 딜리버리 본점,1623893309
스파게티스토리,36246549
롤링파스타 강남역씨티점,1650545242
엉클존스 역삼GFC점,1961696235
경양식당임정훈,1026908117
철판목장 강남역점,563173438
샐스타 강남점,1222426107
미식테이블,1101419659
스파게티스토리 역삼초점,1208863283
디오파스타돈까스,1744140721
고메스테이크 역삼점,1189763122
로마옥,1786476142
함바그또카레,38338438
뢰벤돈까스,1013990218
아띠 체리시,1113182210
이땔리면옥 역삼직영점,1154680049
셀러,1594184134
몽키토랑,1409825141
킹스테이크,832217025
고에몬 강남점,31413936
나도 파스타,1108042764
블랙앵거스,18790910
로리스 더 프라임 립,33562781
낙원타코 강남역점,1094851432
J&Y FOOD 정선생,20378627
본따볼라,1152835699
비어룸,450731592
지아니스나폴리 역삼 본점,13392604
드시오파스타,1863410048
시카고,37672342
고메키친역삼,1551986463
비네트,1282407399
이올로화덕피자,13588839
제트엑스벤쳐스,1261919456
바운스쿡,37997086
알타쿠치나 by 녁,1531869219
GoldenPlum,20620993
떡군이네떡볶이 강남점,1632199456
마장동곱떡 강남점,1042742017
서강쇠 떡볶이 본점,31004019
홍낭자와 김도령,1107438794
로라방앗간 강남역삼점,1338002132
삼진어묵당,1658851837
소풍가는날,1718880726
떡볶이참잘하는집 떡참 강남역삼점,1387595869
만두랑,37997430
남도분식 강남N타워점,1525186118
청담동마녀김밥 강남역점,1373675263
보영만두 강남점,1880480084
봉천동진순자계란말이김밥 서초점,1083158372
크레이지후라이 역삼점,1024449195
이삭토스트 강남점,13536397
반장즉석떡볶이 강남점,1263845759
그윽 떡볶이,1197157398
호돌이떡볶이 역삼점,1522789745
신전떡볶이 강남역점,1373485168
싸다김밥 강남우성점,1754387312
고봉민김밥인 강남아르누보씨티점,35452370
상아김밥 강남점,1173686801
꽃보다라면,1877319076
찐곱떡,1268487874
두끼 강남점,36844934
로봇김밥 강남역점,133581029
소담김밥분식,1706422325
소풍김밥분식 역삼점,85407338
명동만두,1364396777
우리집김밥 서초점,31498125
김가네김밥 강남2호점,11760806
우주최강도시락 테헤란점,37541343
김가네김밥 강남역점,35125080
싸다김밥 강남역점,1449167295
국대떡볶이 서초점,13592622
봉구스밥버거 역삼삼일점,35150671
군밤과군고구마,1477987893
청년다방 강남K스퀘어점,1948261613
알찬떡볶이역삼본점,1070060054
죠스떡볶이 강남 중앙점,20332382
벌떡 역삼점,1384605256
마포만두 역삼직영점,34357106
강다짐 삼각김밥 강남역지하상가점,1556969875
토스트럭 강남태극당점,1619629827
라라분식,1580776957
영동우동,429895360
김밥천국 우성점,1417656410
김밥까페 강남점,20889383
김밥천국 역삼역점,38276545
럭키김밥,1654610974
종로김밥 역삼역점,11824581
푸드2900 역삼으뜸점,20619316
반장떡맥 역삼점,1205856261
김밥천국 뱅뱅사거리점,20629568
찰스숯불김밥 역삼스타점,140862954
모퉁이집,20847271
어라떡볶이네 역삼점,1414816802
축복덩어리,1377410221
리김밥 GFC점,1341710817
미스터김밥 역삼점,36643605
"소풍 (김밥,분식)",61022668
28번가,1396973329
김밥천국역삼점,13515010
고부김밥,36883055
파파둘떡볶이,1733009966
불량펭귄,1352362322
명인만두 뱅뱅사거리점,1403065392
놀분식 놀다가게플레이스강남본점,1708298593
마리김밥,1384682944
오마뎅 서초리더스원점,1095260531
청계산다시마김밥,1488132261
킹스꼬마김밥 역삼점,1225103588
자다가도벌떡,1278515587
김밥카페,1104773040
노브랜드버거 뱅뱅사거리점,1138720229
맥도날드 서초뱅뱅점,18777471
NY BnB,325576796
힘난다버거 강남역점,1167126490
모스버거 강남서초점,1191453688
듀크버거,1930692035
롯데리아 강남우성사거리점,21817949
명랑핫도그 서초우성점,1805574287
버거집,1900305983
KFC 서초우성점,31108056
명랑핫도그 강남지하상가점,246000178
자니로켓 강남역삼성타운점,1447702437
비스티버거 역삼점,1564979295
퀸즈블랙 딜리버리 역삼점,1986889192
데어리퀸,1701507933
밥스바비 서초점,36812814
크라이치즈버거 양재역점,1320179295
스트릿핫도그,35977839
에이프릴마켓 강남역점,1509207609
바스버거 양재점,1425691140
존스부엌,1357915565
버거파이브,1996574845
멜팅그릴,1815254292
노브랜드버거 양재역점,1843440818
버거킹 양재점,694130133
KFC 양재동점,11684370
맥도날드 양재점,11684302
스테프핫도그 양재역점,194735800
쌀똑핫도그 도곡점,1930920072
카페 투탑버거,1263343376
버거그랩 (강남점),1570104368
Burger brothers 1981,1516871238
훈연 호버거,1121827889
브런치테이블,1776648393
서오릉피자 도곡점,1722684641
잭슨피자 역삼점,1184593266
베라피자 SPC스퀘어점,35306757
피자알볼로 역삼직영점,1467708077
도미노피자 역삼점,11684340
피자헛 강남역삼점,11625075
피자스쿨 역삼1동점,18584197
피자나라치킨공주 강남역삼점,1428101729
피자나라치킨공주 역삼점,1164759927
파파존스 역삼점,11684851
믹존스피자,37776058
왕손피자 역삼점,1410519979
도시피자 강남점,1138780612
멜팅피자,1439037973
칼로리홈바 양재점,33299145
해골피자 강남점,1688485007
미스터피자 양재점,1285864536
미스터피자 역삼점,11684351
닭치고피자먹자,1905688780
피자퀸,11846389
마스터피킨,1511680643
통닭왕 강남본점,1708116829
꼬끼꼬끼치킨호프,18784091
맥쓰세계치킨 강남역점,31037033
맘스터치 강남대성학원점,1970333505
굽네치킨 역삼1동점,13188848
BBQ 역삼스타점,21892445
BHC치킨 강남역삼점,36438245
가마치통닭 역삼점,1148180214
교촌치킨 역삼1호점,1701534155
페리카나 서초동점,11800306
꼬꼬아찌 숯불치킨 강남점,1897194512
누구나홀딱반한닭 도곡점,1476510943
후라이드참잘하는집 역삼점,1748104162
쌀쌀맞은닭 역삼점,37288378
보드람치킨 역삼역점,12808366
푸라닭 역삼1동점,1680543646
지코바 역삼1호점,80463687
네네치킨 역삼1호점,36139056
반월당닭강정,1019276617
또봉이통닭 서울역삼2호점,34363292
둘둘치킨 뱅뱅점,11849066
놀란치킨,34097852
자담치킨 강남역점,1264708715
치킨공식 역삼직영점,37776057
치킨드셰프,1427263408
부어치킨 역삼스타타워점,1900676905
굽네치킨 서초2동점,13395076
지코바치킨,1541678607
맥켄치킨,18360454
치킨매니아 역삼2호점,30923043
깐부치킨 역삼초교점,13524568
BBQ역삼점,11799298
현대치킨,20908670
깐부치킨 서초삼성타운점,33409302
깐부치킨 강남역플래티넘점,18579014
깐부치킨 역삼럭키점,33409310
돈치킨 역삼점,38227961
오븐에빠진닭 강남2호점,19459580
굿앤닭 강남점,37309306
깐부치킨 역삼본점,38647999
더화덕 역삼점,21310629
코리엔탈깻잎두마리치킨 서초점,1304493203
치떡스,1890609912
애플치킨 역삼점,20237188
티바두마리치킨 신라외식개발,12089410
오적방,37186845
LAdECHICKEN,35149975
꼬꼬파티 역삼점,11659149
청춘불닭 역삼점,1828389516
꼬꼬와톡 역삼점,37811632
굼터치킨,596166218
AHA커피앤치킨,1368541873
티나치킨 강남1호점,1927149449
60계치킨 서울역삼역,1465340751
타워치킨,35326967
롸버트치킨 4호기,1382981265
제너시스,32708079
수준이다른치킨 강남2호점,1347923692
닭튜브,1096169504
고봉치킨,1085404645
소울윙스 도시주방역삼점,1622109232
BHC치킨 양재역점,38474057
닭장수 후라이드 역삼점,1864598903
교촌치킨 서초1호점,37677338
BBQ치킨 서초양재점,1196193293
노랑통닭 양재역점,36803447
노상치킨 양재점,1838844768
이도,1207281274
아트몬스터 강남역점,1912745227
휴일,1847053653
켄홈1991,38337286
이케맨이자카야 강남본점,34159089
아이러브펍,21094048
이자카야나무 강남역2호점,36301743
스시산원 반주헌,1219317289
이자카야 열,1891067989
르씨엘베르,1853971205
AY라운지,36998036
센야 본점,33238541
크래프트한스 강남직영점,38737670
구시야끼에독코,20601661
비놀릭,1262599736
오늘와인한잔 강남역1번출구점,1457573890
이자카야 신조,1886533509
용용선생 강남역점,1234272605
고래똥,1035640949
어글리,1801857894
강남 시소,20555421
생활맥주 강남역점,1110877462
저스트어글라스오브와인,1960526275
더부스 강남1호점,32999162
비스트로 카나,1118919517
29PUB 2호점,79841163
모로미쿠시 역삼초교점,36505209
이자카야나무 4호점,54194954
언더그라운드,217429979
하이퍼서울,1648528413
브롱스 강남점,36438313
더 간사이,18584660
29PUB 1호점,36342577
라틴펍 쿠바,1312385920
마린3스토리,1171403756
와인주막차차 강남점,1857665774
오레노유메 강남역점,1374424022
회장님댁 강남역점,1063761973
지우네,513798334
오늘와인한잔 강남점,1985953793
쿼터백,33875330
깜브레,1688132643
가르고뜨,1242167053
Pavox,13565458
이태원천상 역삼점,34994351
원가바,991852038
와인트리,1130203673
더위스키바이로이,1999400767
아크펍,37800955
이태원천상 강남역점,31368169
싼술의 전당,80604240
김봉남포차 도곡점,38264392
브롱스 강남역삼점,1839866369
강남오뎅,1970630341
더 위스키,1055532389
케그브루 역삼점,1492817033
월향,1945382059
디깅,1822128746
나즈드라비,37687877
에도주가,13439755
맥주마켓펍,1313982045
타로맨스,1667347106
프리버드,38257767
언더씨유,37160292
선오뎅,31549806
마론,1905359580
WHISKY BARREL,1022301052
김봉남포장마차 역삼2호점,35652451
상상이자카야,328956099
텀블러비어 역삼직영점,12788575
메종보탄,1763999648
러빙헛 역삼점,1076969484
샐러디 강남역점,38482394
지지  샐러드&포케,1729721401
올리앤아보,1214691142
에그드랍 강남우성점,1921951524
슬로우앤로 역삼점,1915313875
판다샐러드 강남본점,1776863948
마치래빗 샐러드 강남점,1593332476
써브웨이 강남우성점,37558849
신라스테이 서초 카페,1316667608
반미362 강남점,1003159689
에그드랍 강남역점,1944661145
헤이그린스 역삼점,1581706802
샐러디 역삼점,36690549
죠샌드위치 역삼키토선생점,1131577537
27샐러드,1767056338
써브웨이 강남역점,13149660
에그드랍 역삼점,1075205453
지니스샐러드,1943497276
단도락,1925711232
주시브로스 GFC점,51825151
한솥도시락 역삼세무서점,33562147
샐러드랩,1526940844
스윗밸런스 엑슬휘트니스점,1437943145
호토모토 강남점,1506988375
짐키친 강남점,1213433429
한솥도시락 강남역점,1009914991
포케포케,1154208189
또시락,1555349177
샌드위밋 강남점,1989212810
샐러드 스토어,1535820555
라이브볼,1716926393
딜리셧 부티끄,1490285105
해드림찬,35787567
한솥도시락 우성아파트 사거리점,13376611
샐랩 역삼점,1902591794
죠샌드위치 역삼포스틸점,20762329
본도시락 역삼초교점,21707796
도앤비푸드 역삼본점,11628637
구백냥곱창(강남점),1374421927
더샵샐러드,1543232560
샐러드박스 뱅뱅사거리점,1657079453
맛결,1717483948
직화락 역삼점,31427970
식스밀 다이어트 역삼점,1110602732
보네키친,37408690
한솥도시락 역삼2동점,13376613
한솥,12036177
토브샌드위치카페,860476106
과수당,1207762282
헝그리박스 강남점,1318209404
MEAL LAB,35444909
밥도 도곡점,31413934
핑거스 샌드위치,32839426
7야식 역삼점,11671690
타이완벤땅 강남지점,1654206161
청춘소불고기샌드위치,1351626221
드림힐출장부페,11590679
어머니의맛집,12902809
프레쉬투고,704345011
모던출장뷔페,1231014287
뿅가곱창,1007318145
공룡닭발,1008393709
원조 대구막창,1712333383
피끄니크,1037966057
강남신화불닭,1696058487
통영꼼장어,1032784398
형제닭발,1503948000
컵밥매니아,1734116633
디오디아 뷔페,12950069
닭발의화신,1108066130
차돌49 도곡점,36636340
소가횟집,13207961
별난횟집,18550376
후포항,18548875
청실홍실 도곡점,1678984776
청국장과보리밥 매봉역점,36624763
태영생막창 서울본점,952289193
문어야 도곡동본점,13565377
강남원조청국장집,36004429
송담추어탕 도곡점,1098724255
본죽&비빔밥cafe 포이점,1247499185
성천동치미막국수,20513325
니혼슈바 슈토,36538658
나오키 양재점,1477404364
슌야 슈토,1610946209
미우야,21259234
미카도스시 양재역점,922555047
쿠니라멘,1879800911
도쿄라멘 양재점,1273175457
스시썸,964119437
돈스라,36339164
하츠코이,33244184
하루엔소쿠 양재역점,844082348
세이민,21607857
도라스시,36437834
조우,20572279
서울경양,1207994440
미각양꼬치 37호점,393500835
일품향 본점,32793738
첸수이,11708746
용손짜장,35395294
희래등,1525142444
옛날짜장,595084650
만리장성,1862366512
용짜장 양재점,1664070278
호화반점,18360503
스파게티스토리,30922907
스태프핫도그,1410723042
작은공간,20897027
국미당,35155951
그린네 은쟁반,20601502
이삭토스트 서초구청점,1391988212
로봇김밥 신분당선양재역점,1053287899
서울김밥 양재역점,940333588
동대문엽기떡볶이 양재점,37003739
이가네 떡볶이,1958622654
신전떡볶이 도곡점,37615410
김밥천국 양재점,1733030490
선릉역 영이네 추억의떡볶이,1619238933
팔라피자,1937990975
BHC치킨 우면점,37765761
맘스터치 양재역점,1301107212
말죽거리옛날통닭 강남양재역점,1877799482
깐부치킨 양재역점,1154400830
치킨처럼 양재역점,33459979
치킨영토 양재점,38248908
타이쇼,13348519
시그널,20633534
젠느,18361328
놀러와바,20897261
하바나바,12033501
실포락,973969949
뮤지펍,37821996
동원와인플러스 특판지점,1159219558
MBONEYBAR,20874185
샐비어,18593749
뎅이자카야,1205738690
SK바,1917555013
샤넬,18419417
라이브존,20624294
365포차,1080945935
에그드랍 양재역점,1567180996
샐러디 양재역점,1248467129
양지수제샌드위치,38643869
카페 포즈,37402372
한솥도시락 양재스타클래스옆점,30954677
힐튼 가든 인 서울 강남 가든 비스트로,1625687301
뜸들이다 양재점,1451616462
공룡불닭,38779897
돼지방도시락,1472666258
진미곱창,1317597446
곰바위 본점,11540780
꽃지삼성점,11833930
외고집설렁탕,12048308
페스티바,1918119143
이남장 삼성점,33877438
송강민물장어,12012489
백세주마을 삼성점,11678251
돈주는남자 본점,471161255
성북동청국장,32548148
계절밥상 코엑스몰점,38273831
프로간장게장 삼성점,20819762
아야진생태찌개 본점,12862666
오발탄 삼성점,37206909
수미돈,1009371925
삼성국수,11680180
자연은 맛있다 코엑스몰점,36166550
인기명 삼성점,37365686
미사리밀빛초계국수 삼성코엑스몰점,36166560
아우정,38718205
원조광양불고기 삼성점,13150513
진대감 삼성점,37072819
삼정복집,13150171
서백자 간장게장,1886523290
올래밥상 삼성직영점,1740737075
소연 삼성점,13543908
JVL부대찌개 삼성본점,37685085
세광양대창 삼성점,1072497442
재희키친,1358762999
푸에르코 삼성,1483235977
사리원 삼성점,36166495
황소곱창,38237622
문배동 육칼 삼성동직영점,37653728
켄마,31462688
배꼽집,1553390566
경평면옥,1124965655
닭으로가 삼성코엑스점,32625291
동경,33879148
쇼군 스타필드코엑스몰점,373468375
도모다찌,32315676
홍대돈부리 코엑스몰점,13370295
소노야 코엑스몰점,34807308
기소야 코엑스점,1638901365
피닉스 현대백화점무역센터점,35906100
가츠몽 삼성점,35075453
허수아비돈까스,18565228
미노센,1879375134
온기정 현대백화점 무역센터점,1128374719
지구당 현대타워점,1061712901
광수사,52019991
다도,1173735396
유리카모메 선릉점,812094095
열도미행 파르나스몰점,1030915381
하쿠나마타타,37454710
본가스시 현대백화점 무역센터점,37997440
라운드어바웃,1221251661
엔소쿠,1048972040
상상돈가츠 코엑스점,1662888129
호우섬 코엑스점,1222515682
차이린,13566452
일공중식,21823719
천미향,18446141
바오바오,36104433
만리장성,13150224
차이나팩토리익스프레스,1662342505
명원,1134154883
마라스쿨,1678399443
송원,35263811
더라운드 삼성점,1790104492
더원 레스토랑,1281067352
흑백홍,1554720889
흑백홍,1127814316
싱푸차이나,1729811136
만천성,20629548
리칭 24시 삼성점,1322512811
동방명주,1667151941
파파호 청담점,11874037
카페싸이공 caphe saigon,1475322033
호텔리베라서울 와인앤다인,37402175
중식 NO.1,1099279012
달링스테이크 봉은사역점,1266792485
인터컨티넨탈 서울 코엑스 클럽 인터컨티넨탈,1006822107
톡톡,32224068
카페 에스프레소,33875995
7th Door,1100141122
앤헤이븐,1650877191
브라운그릴,1812541838
유러피안 플레이트,1985387017
첸트로,1139461767
파스타마마,1448237974
투도우 테이블,1012920371
아띠아라,18564363
멕시칸라이브그릴 삼성점,1559947215
그롬,36952847
레스토랑 온,1417674842
더제이케이키친박스 청담점,36998145
카페드 바디프랜드 청담점,1225674711
얌샘김밥 삼성1동점,38729138
신불떡볶이 삼성점,1993727821
빵빵 떡볶이,1133726342
빽가네떡볶이,38737325
영월 다은김밥,1632977223
고래즉석떡볶이 선륭점,1863735207
마녀포차,34721941
찐분식 선릉점,1610448801
김밥천국 포스코4거리점,1043694399
김한분,1634771574
트윈쿡,34807342
작은가게,31678892
김밥마을,20621530
에스파니,1416000469
미다래 삼성점,1940254174
자매분식,1836449557
토스,1019764381
명동떡백화점,1646072061
공수간,1196012575
공수간,1397823019
스냅스낵,1982209868
푸드웨어,21111229
쿠웨이트 떡볶이 삼성점,1984498149
원방스넥,1439083715
신호탕국물떡볶이 역삼점,37446024
아모제푸드 잠실야구장점,1334808966
골든마트,1317376123
맛바라기,1183554082
빨강떡볶이 삼성점,1404838279
김가네김밥 청담점,34849755
버거킹 삼성중앙역점,1738428499
뉴욕핫도그앤커피 논현점,1545146270
버거킹 청담주성GS점,33989555
청담역2번출구,1391135051
아이리시포테이토 잠실야구장1호점,38230655
뉴욕핫도그&커피 한양대점,1140322994
파파존스 청담점,11684852
피자헛 잠실야구장점,248457052
페리카나 삼성동점,11800257
닭굼터,20046595
치킨뱅이 삼성2호점,18817254
피카소,20942893
치킨파이브 삼성점,55135744
BBQ치킨 삼성역점,1218373911
비에이치씨치킨삼성점,1513328741
교촌치킨청담역점,11802621
김군네통닭집,1164699160
깐부치킨 청담자이점,1048155984
페리카나 선수촌점,11800313
맘스터치 잠실야구장점,1801161898
을지로골뱅이치킨,1947937264
골뱅이하우스,1424969630
BBQ 잠실야구장점,1828196879
BHC치킨 잠실야구장2호점,1775569206
한앤둘치킨 잠실야구장 3루점,859166221
BHC치킨 잠실야구장3호점,1629151964
페리카나치킨강남점,19357284
한앤둘치킨 잠실야구장 1루점,32872936
청담전기구이통닭,1601055021
꼬꼬닭,21638598
오늘은치킨,31519513
맛나통닭,34463212
이타마에바루,1409403616
사이드에이,1948391099
노메,36667123
베이비기네스 삼성점,38337288
ASOBOY,34616235
케이호프,18444990
오크우드프리미어 오크바,37402263
본투비,332481380
제이바,36060869
더코스트엠,12130279
본도시락 봉은사역점,38494724
도담도시락,1134695743
바로온쉐프 삼성점,1601884870
알집샌드위치 삼성점,19942917
소소린찜닭도시락,1075822703
피프티그린,1015343910
보디빌딩브라더스,35215456
